MiNg_100_CAISO,MiNg_150_CAISO,MiNg_100_ERCOT,MiNg_150_ERCOT,MiNg_100_MISO-W,MiNg_150_MISO-W,MiNg_100_NYISO,MiNg_150_NYISO,MiNg_100_PJM-W,MiNg_150_PJM-W,BaseCaseTax,HighWindTax,HighSolarTax,WinterNYTax
91.13,102.53,86.14,108.52,50.03,2.16,82.46,105.67,78.2,100.49,46.79,40.1,46.79,48.32
91.13,102.53,86.14,108.46,54.71,2.32,82.45,105.66,78.21,100.5,49.7,40.1,53.47,48.32
91.12,102.53,86.35,108.43,54.84,2.38,82.44,105.66,78.22,100.56,56.17,40.1,54.27,48.31
91.12,102.53,86.35,108.43,60.86,2.38,82.44,105.66,78.25,100.59,56.17,40.1,54.27,48.31
91.12,102.53,86.35,108.43,60.89,2.53,82.48,105.67,78.3,100.74,58.86,40.1,57.97,48.32
91.12,102.53,86.35,108.43,63.62,2.64,86.57,107.9,78.32,100.75,53.47,40.1,53.47,48.31
91.12,102.53,86.35,108.43,64.35,9.62,96.61,121.85,78.26,100.73,53.47,40.1,53.47,48.32
91.13,102.54,86.21,108.38,66.8,9.59,68.48,85.32,69.19,88.58,46.79,40.1,53.47,48.32
91.14,102.54,0,0,7.28,8.17,49.33,75.85,48.29,63.6,46.79,40.1,40.11,48.32
82.59,87,0,0,5.7,2.09,49.32,75.86,48.41,64.33,40.1,40.1,40.1,46.79
62.27,0,0,0,0.01,0,49.33,75.86,48.4,63.54,40.1,9.19,0.96,37.35
61.37,0,0,0,0.01,0,49.32,75.87,47.98,63.83,40.1,9.19,0,9.19
58.95,0,0,0,0.01,0,49.33,75.86,45.94,63.82,40.1,9.19,0,9.19
58.95,0,0,0,0,0,1.38,1.39,0,0,35.75,9.19,0,9.19
58.97,0,0,0,0,0,58.31,78.4,42.09,55.75,40.1,9.19,0,9.19
58.44,0,0,0,0,0,88.97,105.68,69.37,90.17,40.1,9.19,0,9.19
58.48,0,0,0,0.17,0,155.39,112.15,79.49,103.24,40.1,0,9.19,46.79
59.78,0,0.14,0.1,0.2,0.07,108.59,105.69,79.41,102.72,40.1,0,9.19,46.79
91.13,102.53,0.11,0.1,0.19,0.06,89.22,105.69,79.42,102.7,40.1,0,40.1,46.79
91.13,102.54,0.11,0.1,0.18,0.06,88.98,105.69,79.41,102.49,9.19,0,40.1,48.31
91.13,102.54,0.11,0.1,0.17,0.07,88.98,105.69,79.41,102.48,9.19,0,27.15,46.79
91.13,102.54,0.11,0.08,0.17,0.05,86.49,105.69,79.38,102.33,9.19,0,40.1,46.79
91.13,102.54,0.09,0.04,0,0,84.09,105.68,78.24,102.34,40.1,0,40.1,46.79
90.32,94,0,0.1,0,0,77.37,98.02,73.47,94.58,40.1,0,40.1,46.79
90.32,94,0,0.03,0,0,77.22,98.01,73.47,93.76,40.1,0,40.1,48.32
90.33,94.01,0,0,0,0,73.6,96.37,72.92,93.71,53.47,40.1,53.47,49.8
90.31,93.99,0,0,0,0,72.45,96.26,70.33,93.02,80.55,40.1,65.46,131.62
90.31,93.99,0,0,0,0,73.59,95.9,70.33,92.92,56.17,40.1,59.46,49.8
90.32,94,0,0,0,0,73.59,95.52,70.33,91.3,56.17,40.1,59.46,49.8
90.32,94,0,0.04,0,0,73.72,95.36,71.39,90.59,58.86,40.1,59.46,49.8
90.32,94,0,0.04,0,0,73.46,93.39,71.54,59.14,53.47,40.1,59.46,48.32
90.33,94.01,0,0,0,0,0,0,0,0,56.17,40.1,72.44,48.32
90.33,94.01,0,0,0,0,0,0,0,0,46.79,40.1,46.79,48.31
75.78,1.32,0,0,0,0,0,0,0,0,40.1,40.1,40.1,45.26
67.28,1.01,0,0,0,0,0,0,0,0,40.1,40.1,40.1,9.19
67.31,1.01,0,0,0,0,0,0,0,0,40.1,40.1,9.19,9.19
65.48,0.88,0,0,0,0,0,0,0,0,40.1,40.1,9.19,9.19
65.46,0.88,0,0,0,0,0,0,0,0,40.1,40.1,8.36,9.19
60.82,0.88,0,0,0,0,0,0,0,0,40.1,40.1,0,9.19
0,0,0,0,0,0,0.14,0,0,0,40.1,40.1,0,37.35
0,0,0,0,0,0,0.18,0.12,7.16,0.08,40.1,40.1,40.1,46.79
65.46,0.88,0.01,0.04,0,0,0.18,0.09,7.28,0.08,40.1,40.1,40.1,46.79
90.31,1.61,0.05,0.04,0,0,0.18,0.09,7.28,0.08,40.1,40.1,40.1,48.32
90.31,1.61,0.05,0.04,0,0,0.17,0.08,7.27,0.08,40.1,40.1,40.1,48.31
90.31,1.61,0,0.04,0,0,0.17,0.08,7.35,0.08,9.19,25.06,40.1,48.31
90.31,1.61,0,0.03,0,0,0.17,0.08,7.36,0.07,9.19,35.09,40.1,48.31
90.32,1.61,0,0,0,0,0.14,0,7.39,0.07,40.1,40.1,40.1,48.31
85.24,103.48,0,0,0,0,0,0,7,0.03,40.1,40.1,40.1,48.32
85.24,103.48,0,0,0,0,0,0,6.83,0.03,40.1,46.79,40.11,48.32
85.24,103.48,0,0,0,0,0,0,6.94,0.03,46.79,46.79,53.47,96.63
85.24,103.49,0,0,0,0,0,0,6.84,0.03,97.68,146.09,95.11,96.33
85.24,103.48,0.04,0.03,0,0,0,0,6.74,0.05,64,46.79,59.46,49.8
85.24,103.48,0.04,0.03,0,0,0,0,6.59,0.05,53.47,46.79,62.22,49.8
85.24,103.48,0.04,0.04,0,0,0,0,6.63,0.05,53.47,46.79,62.71,48.32
85.25,103.49,0.04,0.04,0,0,0,0,6.71,0.02,53.47,46.79,53.47,48.32
85.25,103.49,0.06,0.03,0,0,0,0,8.41,0.02,53.47,46.79,53.47,48.32
85.25,103.5,0,0,0,0,0,0,5.87,0,46.79,46.79,46.79,48.31
74.54,82.59,0,0,0,0,0,0,5.7,0,40.1,40.1,40.1,46.79
0,0,0,0,0,0,0,0,0,0,40.1,40.1,40.1,33.51
0,0,0,0,0,0,0,0,0,0,40.1,40.1,40.1,0
0,0,0,0,0,0,0,0,0,0,40.1,40.1,20.69,9.19
0,0,0,0,0,0,0,0,0,0,40.1,40.1,9.19,9.19
0,0,0,0,0,0,0,0,0,0,40.1,40.1,9.19,9.19
0,0,0,0,0,0,0,0,0,0,40.1,40.1,24.24,9.19
0,0,0,0,5.95,0.01,0.17,0.03,8.37,9.34,40.1,40.1,40.1,46.79
0,0,0.17,0.2,73.46,0.27,0.17,0.01,19.38,9.63,40.1,40.1,40.1,45.26
85.23,103.47,0.17,0.2,73.47,0.27,0.17,0.01,19.38,9.76,40.1,40.1,40.1,48.31
85.24,103.48,0.13,0.2,73.47,0.27,0.17,0,19.45,9.86,40.1,18.39,40.1,48.32
85.23,103.47,0.13,0.2,73.47,0.27,0.17,0,19.7,10.28,9.19,0,40.1,48.31
85.24,103.48,0.12,0.2,73.48,0.27,0.14,0,19.79,10.17,9.19,9.19,40.1,46.79
85.24,103.48,0.09,0.2,73.48,0.27,0.11,0,19.19,10.86,40.1,9.19,40.1,48.31
91.73,101.52,62.5,0.26,70.03,0.28,0,0,16.42,9.49,40.1,40.1,40.1,48.32
91.73,101.52,68.12,0.26,67.02,0.26,0,0,16.32,9.38,40.1,40.1,40.11,48.32
91.73,101.52,68.17,0.26,56.14,0.24,0,0,16.16,9.39,48.31,46.79,53.47,58.13
91.72,101.51,68.13,0.26,55.24,0.23,0,0,16.61,9.44,66.13,46.79,84.82,61.06
91.73,101.52,68.13,0.26,44.81,0.18,0,0,16.67,9.39,55.91,46.79,59.46,58.13
91.73,101.52,68.08,0.26,46.79,0.17,0,0,16.78,9.33,58.36,46.79,59.46,48.31
91.73,101.52,68.08,0.26,49,0.17,0,0,16.67,9.34,53.47,46.79,59.46,48.31
91.73,101.52,68.08,0.26,42.15,0.16,0,0,16.5,9.31,53.47,46.79,59.46,48.31
91.73,101.52,68.17,0.26,48.37,0.16,0,0,14.76,0.03,53.47,50.89,59.46,58.13
91.74,101.53,0,0,32.17,0,0,0,7.23,0,46.79,53.47,46.79,58.13
75.41,81.11,0,0,5.87,0,0,0,7.18,0,40.1,53.47,40.1,48.32
0,0,0,0,5.93,0,0,0,7.92,0,40.1,53.47,40.1,46.79
0,0,0,0,5.77,0,0,0,7.92,0,40.1,53.47,40.1,43.59
0,0,0,0,5.77,0,0,0,8.06,0,40.1,53.47,27.52,9.19
0,0,0,0,5.91,0,0,0,8,0,40.1,46.79,9.19,9.19
0,0,0,0,5.72,0,0,0,21.11,0,40.1,46.79,9.19,20.06
0,0,0,0,6.3,0,0,0,22.69,0,40.1,46.79,9.19,43.59
0,0,0,0,8.34,9.62,0.14,0.02,79.03,92.15,40.1,40.1,40.1,46.79
69.62,0,36.99,0.1,9.07,10.37,0.14,0.01,79.31,92.2,40.1,40.1,40.1,48.32
91.71,101.5,36.98,0.1,7.67,10.28,0.14,0,79,92.22,40.1,40.1,40.1,52.06
91.72,101.51,36.97,0.1,7.91,10.15,0.14,0,78.91,92.25,40.1,40.1,40.1,216.69
91.72,101.51,36.98,0.1,8.47,11.09,0.14,0,78.76,92.29,40.1,40.1,40.1,50.19
91.73,101.52,36.97,0.1,7.86,10.99,0.03,0,78.75,92.33,40.1,40.1,40.1,48.32
91.73,101.52,36.42,0.1,6.6,2.33,0,0,78.76,92.31,40.1,40.1,40.1,58.13
93.36,110.53,32.26,0.1,34.34,2.71,0,0,73.78,104.21,48.32,46.79,48.32,92.35
93.36,110.53,31.96,0.1,37.49,2.24,0,0,73.79,104.07,48.31,46.79,48.32,58.13
93.36,110.53,33.24,0.1,38.56,2.51,0,0,73.75,104.07,53.47,53.47,53.47,68.15
93.36,110.53,32.67,0.1,38.92,2.25,0,0,73.73,104.05,73.56,86.84,83.69,62
93.36,110.53,33.23,0.1,39.23,2.37,0,0,73.34,104.03,63.25,61.77,59.46,58.13
93.36,110.53,32.11,0.1,39.1,2.33,0,0,73.36,102.97,53.47,53.47,59.46,48.31
93.35,110.52,33.16,0.1,38.56,2.21,0,0,73.35,102.32,53.47,53.47,59.46,48.32
93.36,110.54,33.2,0.1,42.86,2.25,0,0,73.27,99.72,53.47,53.47,65.46,48.31
93.36,110.54,31.88,0,37.07,0,0,0,59.14,9.15,53.47,53.47,53.47,50.19
93.37,110.56,0,0,37.72,0,0,0,33.41,7.15,48.31,48.32,48.32,58.13
80.52,88.2,0,0,38.78,0,0,0,5,0,40.1,46.79,40.1,48.31
0,0,0,0,38.96,0,0,0,4.84,0,40.1,46.79,40.1,46.79
0,0,0,0,39.23,0,0,0,4.65,0,40.1,46.79,40.1,43.59
0,0,0,0,38.76,0,0,0,4.77,0,40.1,46.79,40.1,9.19
0,0,0,0,38.73,0,0,0,4.71,0,40.1,40.1,17.53,9.19
0,0,0,0,35.29,0,0,0,4.89,0,40.1,40.1,9.19,9.19
0,0,0,0,37.88,0,1.4,0,47.86,0,40.1,40.1,0,43.59
0,0,0,0,61.23,74.46,1.41,0.14,74.15,97.71,40.1,40.1,29.9,46.79
59.81,0,0.1,0.04,63.96,76.91,1.4,0.13,75.11,98.5,40.1,40.1,40.1,48.31
93.17,110.52,0.11,0.09,63.55,77.66,1.38,0.09,74.87,98.03,40.1,40.1,40.1,58.13
94.12,110.54,0.09,0.04,61.49,77.61,1.38,0.08,74.45,97.74,40.1,40.1,40.1,213.48
94.12,110.54,0.08,0.04,63,77.53,1.38,0.08,74.54,97.99,40.1,0,40.1,50.19
94.12,110.54,0,0.03,62.68,76.11,1.36,0,74.82,98.16,40.1,0,40.1,48.32
94.12,110.54,0,0,60.85,75.78,1.36,0,72.62,97.36,40.1,40.1,40.1,48.32
94.52,103.27,0,0,64.06,90.06,0,0,73.61,98.35,40.1,40.1,46.79,50.19
94.52,103.27,0,0,71.35,90.54,0,0,73.72,98.31,48.31,46.79,48.32,58.13
94.52,103.26,0,0,72.41,91.08,0,0,73.92,98.68,53.47,53.47,62.98,58.13
94.52,103.26,0,0,76.06,94.82,0,0,74.2,99.13,65.96,57.34,66.75,51.24
94.52,103.26,0,0,76.58,96.44,0,0,74.61,99.36,55.91,53.47,59.35,48.31
94.51,103.26,0,0,77.08,96.51,0,0,74.84,100.31,55.91,53.47,59.35,48.31
94.51,103.27,0.02,0.04,77.33,97.33,0.14,0.01,75.61,101.34,55.91,54.76,59.35,48.31
94.51,103.27,0.04,0.04,77.8,97.44,0.15,0.08,75.61,101.37,55.91,54.76,59.35,48.32
94.51,103.27,0,0,77.75,96.89,0,0,68.09,90.1,55.91,54.76,70.38,50.19
94.51,103.27,0,0,77.09,94.35,0,0,50.57,57.77,48.31,56.05,48.32,55.21
91.84,101.65,0,0,65.9,62.04,0,0,44.41,58.31,46.79,53.47,40.1,48.31
58.5,72.74,0,0,65.38,64.01,0,0,51.35,58.73,40.1,53.47,40.1,46.79
50.42,65.14,0,0,63.45,59.97,0,0,51.7,58.22,40.1,48.31,40.1,46.79
57.38,67.7,0,0,65.69,69.06,0,0,51.02,57.82,40.1,48.31,40.1,43.59
58.47,67.7,0,0,65.67,68.83,1.36,1.39,50.03,56.72,40.1,46.79,9.19,43.59
58.5,67.67,0,0,54.43,61.28,1.41,1.39,52.41,68.42,40.1,46.79,9.19,43.59
58.5,67.7,0,0,54.61,66.3,81.73,103.15,77.23,102.99,40.1,40.1,9.19,46.79
58.47,67.69,35.67,0.15,62.12,73.73,88.77,114.06,87.13,112.12,40.1,40.1,40.1,46.79
73.32,73.29,40.88,0.19,63.27,74.5,93.15,119.85,87.13,112.12,40.1,40.1,40.1,48.32
94.52,106.62,40.86,0.19,61.1,71.53,93.15,120.28,87.03,112.1,40.1,40.1,40.1,48.31
94.53,106.62,40.86,0.19,62.08,71.2,93.15,120.28,86.98,112.06,40.1,40.1,40.1,57.08
94.52,106.61,40.86,0.19,59.42,62.18,93.14,120.27,86.95,111.91,9.19,9.19,39.11,48.32
94.52,106.61,40.83,0.19,59.48,62,91.31,118.72,86.45,110.53,40.1,9.19,40.1,48.32
94.52,106.61,40.49,0.19,63.09,64.24,85.56,112.44,84.44,109.1,40.1,40.1,40.1,48.32
92.69,107.57,32.97,0.15,69.54,56.74,83.23,109.11,79.88,103.34,40.1,40.1,40.1,48.31
92.69,107.57,32.8,0.15,68.36,58.3,79.32,107.9,78.92,103.03,46.79,46.79,46.79,48.31
92.49,107.57,33.1,0.15,65.83,3.22,76.14,103.11,77.77,102.64,48.31,48.32,53.47,57.08
92.49,107.57,33.95,0.13,65.84,3.17,78.93,103.11,77.68,102.79,114.05,106.38,95.59,58.13
92.49,107.57,33.9,0.13,69.71,67.12,82.24,108.94,79.38,102.54,53.47,53.47,58.28,48.32
92.48,107.56,34.47,0.14,74.62,75.46,85.3,111.35,81.09,104.04,53.47,53.47,62.52,48.31
92.48,107.56,39.19,0.16,75.17,77.94,87.8,112.35,81.22,104.66,53.47,53.47,55.17,48.31
92.48,107.55,39.25,0.16,77.55,81.44,89.48,112.36,81.4,104.93,53.47,53.47,55.17,48.32
92.49,107.55,39.24,0.16,77.6,81.83,89.48,112.36,81.3,104.64,53.47,53.47,53.47,51.71
92.68,107.54,39.22,0.15,70.66,72.77,87.81,112.36,75.32,99.21,48.32,53.47,48.31,58.13
89.86,102.54,0,0,69.53,71.26,85.3,109.62,73.82,97.17,40.1,53.47,40.1,48.31
83.09,89.16,0,0,72.49,90.45,75.99,95.45,72.22,92.23,40.1,53.47,40.1,46.79
76.15,81.8,0,0,72.23,89.19,78.88,101.69,72.06,92.43,40.1,48.32,40.1,46.79
76.19,80.95,0,0,71.89,88.26,84.66,104.37,72.15,93.66,40.1,48.31,40.1,46.79
76.2,1.58,0,0,71.49,87.23,87.81,112.37,72.61,92.04,40.1,46.79,40.1,43.59
76.19,81.82,0,0,71.83,89.99,89.49,112.37,73.93,95.72,40.1,40.1,9.19,43.59
76.19,81.85,0,0,71.9,90.33,89.83,112.38,78.41,103.05,40.1,40.1,40.1,46.79
76.23,81.71,0,0,77.6,98.77,90.09,112.38,81.69,105.06,40.1,40.1,40.1,46.79
88.87,89.27,81.25,102.92,77.87,98.91,89.83,112.38,81.69,105.04,40.1,40.1,40.1,48.32
93.01,107.6,81.25,102.92,77.82,98.9,89.83,112.38,81.68,105.03,40.1,40.1,40.1,48.32
93,107.58,81.25,102.92,77.81,98.83,89.83,112.38,81.67,105,40.1,18.39,40.1,48.32
93,107.58,81.25,102.92,77.82,98.89,87.84,112.38,81.34,104.76,9.19,0,40.1,48.32
93,107.58,81.25,102.92,77.82,98.9,86.61,112.37,80.88,104.27,40.1,9.19,40.1,48.32
93,107.58,81.25,102.74,77.82,98.37,82.55,107.06,80.44,103.8,40.1,40.1,40.1,48.32
90.31,107.28,80.87,107.86,77.15,103.41,75.93,100.62,78.48,103.87,40.1,40.1,40.1,48.32
90.31,107.27,80.7,107.86,77.18,103.67,73.81,96.92,76.41,100.81,46.79,40.1,46.79,48.32
90.31,107.27,80.7,107.18,77.19,103.76,72.78,94.23,75.54,99.7,48.32,48.31,53.47,48.32
90.3,107.27,80.98,107.18,77.18,103.05,72.33,93.96,74.91,98.89,90.56,99.55,85.41,48.31
90.3,107.27,80.98,107.36,74.28,96.39,72.78,94.23,75.22,99.27,53.47,53.47,53.47,48.32
90.3,107.27,80.98,107.87,74.6,98.48,75.28,97.47,77.25,101.95,53.47,53.47,53.47,48.32
90.3,107.27,80.98,107.87,77.03,103.99,81.27,103.49,78.34,103.47,53.47,48.32,53.47,48.32
90.3,107.27,81.11,107.87,70.18,74.33,77.82,101.51,76.25,101.28,53.47,52.34,53.47,48.32
90.3,107.27,80.93,107.74,67.4,69.6,69.04,90.23,72.8,96.84,53.47,48.32,53.47,48.31
90.31,107.27,0,0,61.35,50.02,61.11,67.46,44.1,48.38,46.79,48.32,48.31,48.32
87.73,103.75,0,0,38.86,1.46,1.36,1,20.13,0.75,40.1,48.31,40.1,48.31
76.35,87.9,0,0,38.86,1.43,1.25,1,20,0.73,40.1,46.79,40.1,46.79
76.05,87.82,0,0,39.07,1.44,1.25,1,19.9,0.73,40.1,46.79,40.1,46.79
76.31,87.79,0,0,39.84,1.45,1.25,0.87,19.41,0.73,40.1,46.79,35.74,43.59
76.04,87.77,0,0,40.18,1.45,1.25,1,13.53,0.17,40.1,46.79,9.19,9.19
74.83,87.78,0,0,39.2,1.44,1.36,1,14.86,0.17,40.1,46.79,9.19,43.59
74.85,87.73,0,0,51.98,7.87,1.38,1.39,67.78,81.8,40.1,40.1,9.19,46.79
78.32,87.9,0,0,66.44,9.07,1.7,1.39,81.05,104.19,40.1,40.1,40.1,48.32
87.71,103.73,38.78,0.12,69.56,9.72,1.7,1.39,81.17,104.19,40.1,40.1,40.1,48.32
90.31,103.81,38.76,0.13,68.22,9.93,1.7,1.39,80.98,104.19,40.1,40.1,40.1,48.32
91.33,103.83,38.76,0.12,64.85,9.47,1.7,1.39,80.84,103.59,40.1,0,40.1,48.32
91.33,103.83,38.77,0.12,64.3,9.55,1.7,1.39,80.84,103.47,9.19,9.19,40.1,48.32
91.33,103.83,38.75,0.12,62.97,8.9,1.47,1.39,80.87,102.58,9.19,0,40.1,48.31
91.09,103.83,38.7,0.12,64.87,8.57,1.38,1.39,80.56,102.5,40.1,40.1,40.1,48.32
93,110.64,36.12,49.38,69.24,67.09,1.36,0.08,78.21,101.47,40.1,40.1,40.1,48.32
92.99,110.64,36.08,49.37,69.51,68.63,1.36,0,78.19,101.33,46.79,46.79,46.79,48.32
92.99,110.63,36.55,49.34,69.45,69.59,1.36,0,78.05,101.78,53.47,53.47,53.47,58.13
88.31,99.46,36.07,49.33,69.7,81.68,1.36,0,78.53,102.01,96.41,90.92,97.26,58.13
88.09,93.97,42.04,49.31,69.73,82.63,1.36,0,78.59,102.05,53.47,54.76,55.64,48.32
87.8,94.02,42.05,49.32,69.81,82.64,1.36,0,78.79,102.1,56.64,57.41,55.64,48.31
87.49,93.99,42.22,49.44,73.41,86.79,1.36,0.08,78.99,103.19,53.47,53.47,55.64,48.32
88.21,94.69,42.25,49.47,72.46,91.92,1.62,0.08,78.94,103.24,53.47,53.47,57.2,48.32
92.3,110.61,42.24,49.46,71.31,88.5,0,0,72.45,91.61,53.47,53.47,60.31,48.31
93.01,110.65,0,0,65.41,78.68,0,0,49.33,61.34,48.32,53.47,48.32,48.31
92.94,110.65,0,0,63.97,81.71,0,0,45.33,61.19,46.79,53.47,40.1,46.79
78.81,89.04,0,0,66.68,82.77,0,0,48.54,61.53,40.1,53.47,40.1,46.79
78.77,88.96,0,0,67.26,82.73,0,0,48.95,61.97,40.1,53.47,40.1,46.79
78.41,88.91,0,0,64.45,81.83,0,0,41.19,53.04,40.1,49.05,40.1,46.79
78.38,88.7,0,0,64.57,81.72,0,0,10.5,8.95,40.1,47.58,40.09,43.59
78.78,88.96,0,0,65.81,81.68,0,0,49.39,53.92,40.1,46.79,40.1,46.79
78.81,88.95,0,0,66.33,82.72,1.36,1.39,68.83,88.96,40.1,46.79,40.1,46.79
78.83,88.94,0,0,76.14,93.96,72.8,1.4,79.14,102.65,40.1,46.79,40.1,48.32
86.54,89.05,38.68,0.12,76.15,93.95,71.56,1.4,78.84,102.45,40.1,40.1,40.1,48.32
95.84,111.27,38.67,0.12,76.15,93.95,73.96,96.3,78.85,102.21,40.1,40.1,40.1,48.32
95.85,111.31,38.68,0.12,76.14,93.62,73.96,98.39,78.82,102.04,40.1,40.1,40.1,58.13
95.85,111.3,38.67,0.12,76.16,93.68,71.5,92.83,78.2,100.76,40.1,9.19,40.1,57.31
95.84,111.3,38.65,0.12,76.17,93.66,70.88,85.52,78.05,100.65,40.1,40.1,40.1,58.13
95.84,111.3,38.07,0.12,76.14,90.99,62.78,83.58,76.25,99.55,40.1,40.1,40.1,58.13
88.02,108.31,33,0.1,70.7,88.43,71.06,87.22,72.43,95.1,40.1,40.1,40.1,58.13
87.16,108.3,32.99,0.1,70.66,88.33,71.06,87.36,73.03,95.76,46.79,40.1,46.79,58.13
86.13,108.27,32.97,0.1,70.65,88.3,71.06,87.36,74.19,96.35,53.47,44.63,54.35,58.13
84.19,91.98,32.96,0.1,70.29,88.29,71.06,91.82,74.95,96.61,60.15,53.47,62.51,48.32
84.03,92,32.76,0.1,70.3,88.29,71.7,92.79,75.5,98,53.47,49.05,54.55,48.31
83.88,92.01,32.93,0.1,70.25,88.35,77.2,101.85,76.12,98.61,53.47,53.47,54.55,48.32
83.88,91.97,33.01,0.1,70.72,88.43,82.66,102.51,76.54,98.56,53.47,46.89,55.62,48.32
84.36,94,33.03,0.1,70.75,88.54,82.81,102.51,76.64,98.5,53.47,46.79,53.47,48.31
85.29,101.77,33.04,0.1,70.77,88.56,78.63,101.75,73.49,95.1,53.47,46.89,54.55,48.32
90.65,108.32,0,0,69.8,88.36,71.06,87.21,61.9,81.48,49.19,53.47,53.22,48.31
86.57,108.31,0,0,65.88,80.39,71.07,87.27,63.01,80.39,40.1,46.79,40.1,46.79
83.49,91.92,0,0,70.17,87.55,71.06,87.36,62.91,81.22,40.1,40.1,40.1,18.39
83.09,91.94,0,0,70.51,87.53,71.06,87.36,58.07,80.26,40.1,40.1,39.91,0
83.08,91.97,0,0,69.22,86.63,71.06,87.38,61.98,81.3,40.1,40.1,24.72,2.95
80.83,91.98,0,0,66.91,82.96,71.06,87.22,55.85,80.89,40.1,40.1,9.19,9.19
80.03,91.96,0,0,66.18,62.77,83.08,100.74,63.98,85.69,40.1,40.1,15.51,9.19
83.75,92.02,0,0,54.13,59.27,83.75,102.52,73.9,95.45,40.1,40.1,33.94,43.59
84.28,108.21,0.1,0.03,55.88,59.74,83.75,102.53,77.23,98.21,40.1,40.1,40.1,46.79
83.54,95.92,0.17,0.1,52.59,60.73,83.76,102.53,77.23,98.21,40.1,40.1,40.1,48.32
90.69,108.3,0.11,0.09,57.8,59.43,83.71,102.53,77.19,98.19,40.1,40.1,40.1,48.32
90.68,108.31,0.11,0.09,51,55.15,80.67,102.53,77.24,98.21,40.1,40.1,40.1,48.32
90.67,108.32,0.11,0.04,51.14,9.33,75.48,96.89,77.07,98.14,9.19,9.19,33.94,48.31
90.67,108.31,0.11,0.04,53.6,9.44,72.35,94.49,76.67,97.83,9.19,9.19,26.73,48.32
90.67,108.32,0,0.03,56.5,9.09,71.09,87.22,76.5,97.69,9.19,40.1,40.1,48.32
90.59,104.06,0,0.03,42.3,2.02,1.38,1.39,74.58,94.95,39.91,39.91,39.91,48.1
88.3,104.06,0,0,37.67,2.16,1.38,1.39,74.4,94.84,39.91,39.91,39.91,48.1
84.82,104.06,0,0,36.23,1.88,1.38,1.39,74.43,94.72,46.58,53.24,46.58,81.46
83.73,101.77,0,0,39.92,1.91,1.38,1.39,74.4,94.71,53.47,53.47,60.89,65.11
83.72,101.76,0,0,37.21,1.73,1.38,1.39,74.4,94.29,53.47,53.47,60.89,58.13
83.73,88.42,0,0,41.01,1.71,1.38,1.39,74.75,94.37,72.39,71.93,60.89,48.1
83.59,94.91,0,0,44.63,2.06,1.38,1.39,74.82,94.46,55.41,55.74,55.66,48.1
83.73,94.7,0,0.03,43.8,2.21,1.71,1.39,74.89,94.16,55.41,55.74,60.89,48.1
83.74,104.06,0,0,41.1,0.02,1.71,1.39,69.43,8.15,88.56,58.02,75.22,58.13
83.87,104.06,0,0,6.76,0,1.71,0.08,48.67,0.01,46.58,53.47,53.22,66.63
83.73,95.31,0,0,7,0,1.38,0.08,48.05,0.01,46.58,65.74,39.91,48.1
79.23,88.22,0,0,40.85,0,1.71,0.08,47.93,0.01,39.91,46.58,39.91,46.58
74.96,88.06,0,0,47.38,0,1.71,0.12,48.06,0.01,39.91,46.58,39.91,46.58
74.85,88.18,0,0,47.81,0,1.38,0.08,41.45,0.01,39.91,46.58,39.91,46.58
73.84,82.99,0,0,47.71,0,1.71,0.12,45.41,0.01,39.91,39.91,39.91,46.58
74.85,88.16,0,0,59.99,0,1.38,0.08,42.44,0.01,39.91,39.91,9.19,43.59
74.79,83.09,0,0,58.06,0,1.71,0.22,64.78,0.07,39.91,39.91,9.19,46.58
74.91,88.18,0,0,74.58,0.21,1.71,0.22,72.75,0.17,39.91,39.91,39.91,48.1
79.48,88.04,0.07,0.04,74.58,0.26,1.71,0.22,72.67,0.17,39.91,18.39,39.91,48.1
88.29,104.06,0.09,0.04,74.59,0.26,1.71,0.22,72.64,0.16,39.91,0,39.91,48.1
88.3,104.06,0.08,0.04,74.59,0.26,1.71,0.22,72.62,0.15,15.77,0,39.91,48.1
88.3,104.06,0.07,0.04,74.61,0.26,1.71,0.22,72.46,0.15,0,0,9.19,48.1
88.3,104.06,0.02,0.03,74.61,0.26,1.36,0,72.43,0.14,0,0,28.1,48.1
88.31,104.06,0,0.03,74.62,0.26,1.36,0,72.44,0.1,39.91,0,39.91,48.1
85.86,106.17,0,0.03,75.01,1.31,1.43,0,70.28,0.36,39.91,0,39.91,48.1
85.31,106.17,0,0,72.73,1.3,1.43,0,68.87,0.36,39.91,18.39,39.93,48.1
85.31,106.17,0,0,72.72,1.3,1.43,0,66.36,0.36,53.22,39.91,53.22,48.1
85.3,106.16,0,0,72.12,1.28,1.43,0,66.45,0.36,73.09,39.91,61.71,48.1
85.31,106.17,0,0,67.38,1.24,1.43,0,67.81,0.37,55.41,39.91,61.71,48.1
85.31,106.17,0,0,53.58,0.27,1.43,0,70.56,0.37,55.41,39.91,61.71,46.58
85.31,106.17,0,0.01,52.15,0.26,1.43,0,71.01,0.41,55.41,39.91,55.66,46.58
85.31,106.17,0,0.03,58.85,0.18,1.43,0,70.95,0.41,81.92,39.91,61.71,46.58
85.31,106.17,0,0.03,58.91,0.17,1.43,0,66.14,0.38,53.22,39.91,77.31,48.1
85.31,106.18,0,0,36.24,0.06,1.43,0,58.81,0.03,46.58,39.91,53.22,48.1
80.5,84.76,0,0,36.05,0,1.43,0,51.3,0,39.91,39.91,39.91,46.58
